"date","cond.","ODO.mg.L","ORP.mV","turb","pH","SSC_calc","campaign","Q_m3_s","V_m_s"
2021-02-12 11:29:41,271.2,13.68,150.4,23.56,7.76,43.4952995253835,"BR-HW",3450,1.73655
2021-02-12 11:29:42,271.2,13.68,150.4,27.52,7.76,50.4421025758743,"BR-HW",3450,1.73655
2021-02-12 11:29:43,271.2,13.68,150.3,25.7,7.76,47.2555624600902,"BR-HW",3450,1.73655
2021-02-12 11:29:44,271.2,13.68,150.3,23.79,7.76,43.9001740768837,"BR-HW",3450,1.73655
2021-02-12 11:29:45,271.2,13.68,150.3,24.39,7.76,44.9555207122777,"BR-HW",3450,1.73655
2021-02-12 11:29:46,271.2,13.68,150.3,24.3,7.76,44.7972960253882,"BR-HW",3450,1.73655
2021-02-12 11:29:47,271.2,13.68,150.3,24.31,7.76,44.8148778834946,"BR-HW",3450,1.73655
2021-02-12 11:29:48,271.2,13.68,150.3,24.24,7.76,44.6917978405858,"BR-HW",3450,1.73655
2021-02-12 11:29:49,271.2,13.68,150.3,24.3,7.76,44.7972960253882,"BR-HW",3450,1.73655
2021-02-12 11:29:50,271.2,13.68,150.3,24.43,7.76,45.0258341175441,"BR-HW",3450,1.73655
2021-02-12 11:29:51,271.2,13.68,150.3,24.41,7.76,44.9906780813837,"BR-HW",3450,1.73655
2021-02-12 11:29:52,271.2,13.68,150.3,24.47,7.76,45.0961421955923,"BR-HW",3450,1.73655
2021-02-12 11:29:53,271.2,13.68,150.2,24.44,7.76,45.0434116361264,"BR-HW",3450,1.73655
2021-02-12 11:29:54,271.2,13.68,150.2,24.47,7.77,45.0961421955923,"BR-HW",3450,1.73655
2021-02-12 11:29:55,271.2,13.68,150.2,24.42,7.77,45.0082562660107,"BR-HW",3450,1.73655
2021-02-12 11:29:56,271.3,13.68,150.2,24.4,7.77,44.9730995635204,"BR-HW",3450,1.73655
2021-02-12 11:29:57,271.3,13.68,150.2,24.32,7.77,44.8324594069303,"BR-HW",3450,1.73655
2021-02-12 11:29:58,271.3,13.68,150.1,24.44,7.77,45.0434116361264,"BR-HW",3450,1.73655
2021-02-12 11:29:59,271.3,13.68,150.1,24.48,7.77,45.1137183837949,"BR-HW",3450,1.73655
2021-02-12 11:30:00,271.4,13.68,150.1,24.52,7.77,45.1840198156291,"BR-HW",3450,1.73655
2021-02-12 11:30:01,271.4,13.68,150.1,24.62,7.77,45.3597501979052,"BR-HW",3450,1.73655
2021-02-12 11:30:02,271.4,13.68,150.1,24.67,7.77,45.4476029953789,"BR-HW",3450,1.73655
2021-02-12 11:30:03,271.4,13.68,150.1,24.14,7.77,44.5159406625053,"BR-HW",3450,1.73655
2021-02-12 11:30:04,271.4,13.68,150.1,27.48,7.77,50.3721759241808,"BR-HW",3450,1.73655
2021-02-12 11:30:05,271.4,13.68,150.1,25.53,7.77,46.9573960408976,"BR-HW",3450,1.73655
2021-02-12 11:30:06,271.4,13.68,150.1,25.65,7.77,47.1678759555199,"BR-HW",3450,1.73655
2021-02-12 11:30:07,271.4,13.68,150,25.48,7.77,46.8696825761984,"BR-HW",3450,1.73655
2021-02-12 11:30:08,271.4,13.68,150,25.33,7.77,46.6064943250424,"BR-HW",3450,1.73655
2021-02-12 11:30:09,271.4,13.68,150,25.11,7.77,46.2203542852924,"BR-HW",3450,1.73655
2021-02-12 11:30:10,271.4,13.68,150,24.99,7.77,46.0096665377065,"BR-HW",3450,1.73655
2021-02-12 11:30:11,271.4,13.68,150,24.78,7.77,45.6408501728204,"BR-HW",3450,1.73655
2021-02-12 11:30:12,271.3,13.68,150,24.72,7.77,45.5354475537776,"BR-HW",3450,1.73655
2021-02-12 11:30:13,271.3,13.68,150,24.68,7.77,45.4651725656257,"BR-HW",3450,1.73655
2021-02-12 11:30:14,271.3,13.68,150,24.68,7.77,45.4651725656257,"BR-HW",3450,1.73655
2021-02-12 11:30:15,271.3,13.68,150,24.85,7.77,45.7638049716507,"BR-HW",3450,1.73655
2021-02-12 11:30:16,271.3,13.68,150,21.55,7.77,39.9490480620608,"BR-HW",3450,1.73655
2021-02-12 11:30:17,271.3,13.68,150,22.75,7.77,42.0679676008584,"BR-HW",3450,1.73655
2021-02-12 11:30:18,271.3,13.68,150,26.54,7.77,48.7275278847482,"BR-HW",3450,1.73655
2021-02-12 11:30:19,271.3,13.68,149.9,26.32,7.77,48.3422243014959,"BR-HW",3450,1.73655
2021-02-12 11:30:20,271.3,13.68,149.9,26.15,7.77,48.0443876861801,"BR-HW",3450,1.73655
2021-02-12 11:30:21,271.2,13.68,149.9,25.4,7.77,46.7293244581644,"BR-HW",3450,1.73655
2021-02-12 11:30:22,271.2,13.68,149.9,25.32,7.77,46.5889458818906,"BR-HW",3450,1.73655
2021-02-12 11:30:23,271.2,13.68,149.9,25.7,7.77,47.2555624600902,"BR-HW",3450,1.73655
2021-02-12 11:30:24,271.2,13.68,149.8,25.96,7.77,47.7114053947154,"BR-HW",3450,1.73655
2021-02-12 11:30:25,271.1,13.68,149.8,26.26,7.77,48.2371156904652,"BR-HW",3450,1.73655
2021-02-12 11:30:26,271.1,13.68,149.8,26.47,7.77,48.6049473801031,"BR-HW",3450,1.73655
2021-02-12 11:30:27,271.1,13.68,149.8,26.27,7.77,48.2546345633738,"BR-HW",3450,1.73655
2021-02-12 11:30:28,271.1,13.68,149.7,26.23,7.77,48.1845572189587,"BR-HW",3450,1.73655
2021-02-12 11:30:29,271.1,13.68,149.7,26.28,7.77,48.2721531276906,"BR-HW",3450,1.73655
2021-02-12 11:30:30,271.1,13.68,149.7,26.23,7.77,48.1845572189587,"BR-HW",3450,1.73655
2021-02-12 11:30:31,271.1,13.68,149.7,26.14,7.77,48.0268651005524,"BR-HW",3450,1.73655
2021-02-12 11:30:32,271.1,13.68,149.7,26.13,7.77,48.009342204727,"BR-HW",3450,1.73655
2021-02-12 11:30:33,271.2,13.68,149.7,26.15,7.77,48.0443876861801,"BR-HW",3450,1.73655
2021-02-12 11:30:34,271.2,13.68,149.6,26.22,7.77,48.1670371104525,"BR-HW",3450,1.73655
2021-02-12 11:30:35,271.2,13.68,149.6,26.28,7.77,48.2721531276906,"BR-HW",3450,1.73655
2021-02-12 11:30:36,271.2,13.68,149.6,26.54,7.77,48.7275278847482,"BR-HW",3450,1.73655
2021-02-12 11:30:37,271.2,13.68,149.6,26.57,7.77,48.7800578047096,"BR-HW",3450,1.73655
2021-02-12 11:30:38,271.2,13.68,149.6,26.41,7.77,48.4998664377277,"BR-HW",3450,1.73655
2021-02-12 11:30:39,271.2,13.68,149.6,26.4,7.77,48.4823518739586,"BR-HW",3450,1.73655
2021-02-12 11:30:40,271.2,13.68,149.6,26.21,7.77,48.1495166927388,"BR-HW",3450,1.73655
2021-02-12 11:30:41,271.2,13.68,149.6,26.15,7.77,48.0443876861801,"BR-HW",3450,1.73655
2021-02-12 11:30:42,271.1,13.68,149.5,26.13,7.77,48.009342204727,"BR-HW",3450,1.73655
2021-02-12 11:30:43,271.1,13.68,149.5,26.17,7.77,48.0794319273389,"BR-HW",3450,1.73655
2021-02-12 11:30:44,271,13.68,149.5,26.01,7.77,47.7990432140944,"BR-HW",3450,1.73655
2021-02-12 11:30:45,271,13.68,149.5,26.04,7.77,47.8516221628766,"BR-HW",3450,1.73655
2021-02-12 11:30:46,271,13.68,149.5,30.43,7.77,55.517085308991,"BR-HW",3450,1.73655
2021-02-12 11:30:47,271,13.68,149.6,28.24,7.77,51.6999849196757,"BR-HW",3450,1.73655
2021-02-12 11:30:48,271,13.68,149.6,27.94,7.77,51.1760498273255,"BR-HW",3450,1.73655
2021-02-12 11:30:49,271,13.68,149.6,29.33,7.77,53.6014690565681,"BR-HW",3450,1.73655
2021-02-12 11:30:50,271,13.68,149.6,27.7,7.77,50.7567144108554,"BR-HW",3450,1.73655
2021-02-12 11:30:51,271,13.68,149.6,27.29,7.77,50.0399598815602,"BR-HW",3450,1.73655
2021-02-12 11:30:52,271.1,13.68,149.6,24.87,7.77,45.7989319685149,"BR-HW",3450,1.73655
2021-02-12 11:30:53,271.1,13.68,149.6,27.16,7.77,49.8125925358748,"BR-HW",3450,1.73655
2021-02-12 11:30:54,271.2,13.68,149.6,32.03,7.77,58.297751460909,"BR-HW",3450,1.73655
2021-02-12 11:30:55,271.2,13.68,149.6,24.07,7.77,44.3928205868406,"BR-HW",3450,1.73655
2021-02-12 11:30:56,271.3,13.68,149.6,26.6,7.77,48.8325849801454,"BR-HW",3450,1.73655
2021-02-12 11:30:57,271.3,13.68,149.6,26.47,7.77,48.6049473801031,"BR-HW",3450,1.73655
2021-02-12 11:30:58,271.3,13.68,149.6,26.16,7.77,48.0619099617343,"BR-HW",3450,1.73655
2021-02-12 11:30:59,271.3,13.68,149.6,25.63,7.77,47.1327991397912,"BR-HW",3450,1.73655
2021-02-12 11:31:00,271.2,13.68,149.6,25.44,7.77,46.7995060702512,"BR-HW",3450,1.73655
2021-02-12 11:31:01,271.1,13.68,149.6,25.08,7.77,46.1676867250805,"BR-HW",3450,1.73655
2021-02-12 11:31:02,271,13.68,149.6,25.01,7.77,46.0447844074542,"BR-HW",3450,1.73655
2021-02-12 11:31:03,271,13.68,149.6,25.3,7.77,46.5538480333058,"BR-HW",3450,1.73655
2021-02-12 11:31:04,270.9,13.68,149.6,25.32,7.77,46.5889458818906,"BR-HW",3450,1.73655
2021-02-12 11:31:05,270.9,13.68,149.6,25.29,7.77,46.5362986276075,"BR-HW",3450,1.73655
2021-02-12 11:31:06,270.8,13.68,149.6,25.4,7.77,46.7293244581644,"BR-HW",3450,1.73655
2021-02-12 11:31:07,270.7,13.68,149.6,25.47,7.77,46.8521389279531,"BR-HW",3450,1.73655
2021-02-12 11:31:08,270.7,13.68,149.5,25.46,7.77,46.8345949609675,"BR-HW",3450,1.73655
2021-02-12 11:31:09,270.7,13.68,149.5,25.48,7.77,46.8696825761984,"BR-HW",3450,1.73655
2021-02-12 11:31:10,270.7,13.68,149.5,25.35,7.77,46.641590249727,"BR-HW",3450,1.73655
2021-02-12 11:31:11,270.7,13.68,149.5,25.24,7.77,46.4485467797419,"BR-HW",3450,1.73655
2021-02-12 11:31:12,270.7,13.68,149.5,26.86,7.78,49.2877060156809,"BR-HW",3450,1.73655
2021-02-12 11:31:13,270.8,13.68,149.4,24.59,7.78,45.3070345573848,"BR-HW",3450,1.73655
2021-02-12 11:31:14,270.9,13.68,149.4,26.72,7.78,49.0426663012923,"BR-HW",3450,1.73655
2021-02-12 11:31:15,271,13.68,149.4,24.03,7.78,44.32245882153,"BR-HW",3450,1.73655
2021-02-12 11:31:16,271,13.68,149.4,23.44,7.78,43.2839881228941,"BR-HW",3450,1.73655
2021-02-12 11:31:17,271,13.68,149.4,29.58,7.78,54.0371239657366,"BR-HW",3450,1.73655
2021-02-12 11:31:18,271.1,13.68,149.4,24.73,7.78,45.5530154783039,"BR-HW",3450,1.73655
2021-02-12 11:31:19,271.2,13.68,149.4,26.56,7.78,48.7625481364965,"BR-HW",3450,1.73655
2021-02-12 11:31:20,271.2,13.68,149.4,26.4,7.78,48.4823518739586,"BR-HW",3450,1.73655
2021-02-12 11:31:21,271.2,13.68,149.3,26.11,7.78,47.9742954819862,"BR-HW",3450,1.73655
2021-02-12 11:31:22,271.2,13.68,149.3,25.85,7.78,47.5185746743942,"BR-HW",3450,1.73655
2021-02-12 11:31:23,271.1,13.68,149.3,25.68,7.78,47.220488806432,"BR-HW",3450,1.73655
2021-02-12 11:31:24,271.1,13.68,149.4,25.46,7.78,46.8345949609675,"BR-HW",3450,1.73655
2021-02-12 11:31:25,271.1,13.68,149.4,25.46,7.78,46.8345949609675,"BR-HW",3450,1.73655
2021-02-12 11:31:26,271.1,13.68,149.4,25.5,7.78,46.9047689169916,"BR-HW",3450,1.73655
2021-02-12 11:31:27,271.1,13.68,149.4,25.8,7.78,47.4309118035225,"BR-HW",3450,1.73655
2021-02-12 11:31:28,271.1,13.68,149.4,25.97,7.78,47.7289335829848,"BR-HW",3450,1.73655
2021-02-12 11:31:29,271.1,13.68,149.4,26.07,7.78,47.904198308661,"BR-HW",3450,1.73655
2021-02-12 11:31:30,271.1,13.68,149.4,26.22,7.78,48.1670371104525,"BR-HW",3450,1.73655
2021-02-12 11:31:31,271.1,13.68,149.4,22.75,7.78,42.0679676008584,"BR-HW",3450,1.73655
2021-02-12 11:31:32,271.1,13.68,149.4,22.85,7.78,42.2443070194806,"BR-HW",3450,1.73655
2021-02-12 11:31:33,271.1,13.68,149.4,35.88,7.78,64.9630151720966,"BR-HW",3450,1.73655
2021-02-12 11:31:34,271.1,13.68,149.4,24.48,7.78,45.1137183837949,"BR-HW",3450,1.73655
2021-02-12 11:31:35,271.1,13.68,149.4,24.47,7.78,45.0961421955923,"BR-HW",3450,1.73655
2021-02-12 11:31:36,271.2,13.68,149.4,43.14,7.77,77.4445098285947,"BR-HW",3450,1.73655
2021-02-12 11:31:37,271.3,13.68,149.4,26.26,7.77,48.2371156904652,"BR-HW",3450,1.73655
2021-02-12 11:31:38,271.3,13.68,149.4,24.75,7.77,45.5881503413167,"BR-HW",3450,1.73655
2021-02-12 11:31:39,271.3,13.68,149.4,25.34,7.77,46.6240424476104,"BR-HW",3450,1.73655
2021-02-12 11:31:40,271.3,13.68,149.4,24.6,7.77,45.3246067680554,"BR-HW",3450,1.73655
2021-02-12 11:31:41,271.2,13.68,149.4,24.58,7.77,45.2894620160295,"BR-HW",3450,1.73655
2021-02-12 11:31:42,271.2,13.68,149.4,24.45,7.78,45.0609888219003,"BR-HW",3450,1.73655
2021-02-12 11:31:43,271.2,13.68,149.4,24.55,7.78,45.2367424064475,"BR-HW",3450,1.73655
2021-02-12 11:31:44,271.2,13.68,149.4,24.66,7.78,45.4300330955694,"BR-HW",3450,1.73655
2021-02-12 11:31:45,271.3,13.68,149.4,24.88,7.78,45.8164949766927,"BR-HW",3450,1.73655
2021-02-12 11:31:46,271.3,13.68,149.3,21.83,7.78,40.4439402283138,"BR-HW",3450,1.73655
2021-02-12 11:31:47,271.3,13.68,149.3,26.15,7.78,48.0443876861801,"BR-HW",3450,1.73655
2021-02-12 11:31:48,271.3,13.68,149.3,21.75,7.78,40.3025726041879,"BR-HW",3450,1.73655
2021-02-12 11:31:49,271.3,13.68,149.3,22.02,7.78,40.7795924310333,"BR-HW",3450,1.73655
2021-02-12 11:31:50,271.3,13.68,149.3,24.1,7.78,44.4455883595967,"BR-HW",3450,1.73655
2021-02-12 11:31:51,271.3,13.68,149.3,24.91,7.78,45.8691820418574,"BR-HW",3450,1.73655
2021-02-12 11:31:52,271.4,13.68,149.2,25,7.78,46.0272256350867,"BR-HW",3450,1.73655
2021-02-12 11:31:53,271.4,13.68,149.2,25.22,7.78,46.413443789069,"BR-HW",3450,1.73655
2021-02-12 11:31:54,271.4,13.68,149.2,26.83,7.78,49.2352024912704,"BR-HW",3450,1.73655
2021-02-12 11:31:55,271.5,13.68,149.2,23.68,7.78,43.7065611287485,"BR-HW",3450,1.73655
2021-02-12 11:31:56,271.5,13.68,149.1,30.5,7.78,55.6388785047423,"BR-HW",3450,1.73655
2021-02-12 11:31:57,271.5,13.68,149.1,25.64,7.78,47.1503377059203,"BR-HW",3450,1.73655
2021-02-12 11:31:58,271.5,13.68,149.1,25.93,7.78,47.6588189547129,"BR-HW",3450,1.73655
2021-02-12 11:31:59,271.5,13.68,149.1,26.1,7.78,47.9567716548222,"BR-HW",3450,1.73655
2021-02-12 11:32:00,271.5,13.68,149.1,25.95,7.78,47.6938768939976,"BR-HW",3450,1.73655
2021-01-21 14:56:00,598.8,13.32,121.6,29.59,7.88,54.0545466087597,"BR-MW",2070,1.4327304
2021-01-21 14:56:01,598.8,13.32,121.6,29.6,7.88,54.0719689793197,"BR-MW",2070,1.4327304
2021-01-21 14:56:02,598.8,13.32,121.6,29.6,7.88,54.0719689793197,"BR-MW",2070,1.4327304
2021-01-21 14:56:03,598.8,13.32,121.6,29.56,7.88,54.0022778619153,"BR-MW",2070,1.4327304
2021-01-21 14:56:04,598.7,13.32,121.6,29.49,7.88,53.8803079017632,"BR-MW",2070,1.4327304
2021-01-21 14:56:05,598.7,13.32,121.6,29.55,7.88,53.9848544009242,"BR-MW",2070,1.4327304
2021-01-21 14:56:06,598.7,13.32,121.6,29.57,7.88,54.0197010501539,"BR-MW",2070,1.4327304
2021-01-21 14:56:07,598.6,13.32,121.6,29.57,7.88,54.0197010501539,"BR-MW",2070,1.4327304
2021-01-21 14:56:08,598.6,13.32,121.6,29.65,7.88,54.1590767485411,"BR-MW",2070,1.4327304
2021-01-21 14:56:09,598.5,13.32,121.6,29.7,7.88,54.2461777206017,"BR-MW",2070,1.4327304
2021-01-21 14:56:10,598.5,13.32,121.6,29.7,7.88,54.2461777206017,"BR-MW",2070,1.4327304
2021-01-21 14:56:11,598.5,13.32,121.6,29.7,7.88,54.2461777206017,"BR-MW",2070,1.4327304
2021-01-21 14:56:12,598.5,13.32,121.6,29.73,7.88,54.2984350461831,"BR-MW",2070,1.4327304
2021-01-21 14:56:13,598.5,13.33,121.6,29.69,7.88,54.2287580693872,"BR-MW",2070,1.4327304
2021-01-21 14:56:14,598.5,13.33,121.6,29.68,7.88,54.2113381466696,"BR-MW",2070,1.4327304
2021-01-21 14:56:15,598.5,13.33,121.6,29.74,7.88,54.3158536123412,"BR-MW",2070,1.4327304
2021-01-21 14:56:16,598.5,13.33,121.6,29.74,7.88,54.3158536123412,"BR-MW",2070,1.4327304
2021-01-21 14:56:17,598.5,13.33,121.6,29.75,7.88,54.3332719074738,"BR-MW",2070,1.4327304
2021-01-21 14:56:18,598.5,13.33,121.6,29.72,7.88,54.2810162089041,"BR-MW",2070,1.4327304
2021-01-21 14:56:19,598.5,13.33,121.6,29.72,7.88,54.2810162089041,"BR-MW",2070,1.4327304
2021-01-21 14:56:20,598.5,13.33,121.6,29.67,7.88,54.1939179523532,"BR-MW",2070,1.4327304
2021-01-21 14:56:21,598.5,13.33,121.6,29.65,7.88,54.1590767485411,"BR-MW",2070,1.4327304
2021-01-21 14:56:22,598.5,13.34,121.6,29.64,7.88,54.1416557388535,"BR-MW",2070,1.4327304
2021-01-21 14:56:23,598.5,13.34,121.6,29.53,7.88,53.9500066602983,"BR-MW",2070,1.4327304
2021-01-21 14:56:24,598.6,13.34,121.6,29.49,7.88,53.8803079017632,"BR-MW",2070,1.4327304
2021-01-21 14:56:25,598.6,13.34,121.5,29.52,7.88,53.9325823804701,"BR-MW",2070,1.4327304
2021-01-21 14:56:26,598.6,13.34,121.5,29.51,7.88,53.9151578275028,"BR-MW",2070,1.4327304
2021-01-21 14:56:27,598.6,13.34,121.5,29.49,7.88,53.8803079017632,"BR-MW",2070,1.4327304
2021-01-21 14:56:28,598.6,13.34,121.5,29.44,7.88,53.7931783006918,"BR-MW",2070,1.4327304
2021-01-21 14:56:29,598.6,13.34,121.5,29.37,7.88,53.6711853519943,"BR-MW",2070,1.4327304
2021-01-21 14:56:30,598.6,13.34,121.5,29.27,7.88,53.4968863617409,"BR-MW",2070,1.4327304
2021-01-21 14:56:31,598.6,13.34,121.5,29.26,7.88,53.4794549486452,"BR-MW",2070,1.4327304
2021-01-21 14:56:32,598.6,13.34,121.5,29.23,7.88,53.4271590548893,"BR-MW",2070,1.4327304
2021-01-21 14:56:33,598.6,13.34,121.5,29.26,7.88,53.4794549486452,"BR-MW",2070,1.4327304
2021-01-21 14:56:34,598.6,13.34,121.5,29.28,7.88,53.5143174992561,"BR-MW",2070,1.4327304
2021-01-21 14:56:35,598.5,13.34,121.5,29.31,7.88,53.5666092593028,"BR-MW",2070,1.4327304
2021-01-21 14:56:36,598.5,13.33,121.5,29.31,7.88,53.5666092593028,"BR-MW",2070,1.4327304
2021-01-21 14:56:37,598.4,13.33,121.5,29.39,7.88,53.7060418517225,"BR-MW",2070,1.4327304
2021-01-21 14:56:38,598.4,13.33,121.5,29.48,7.88,53.8628825287971,"BR-MW",2070,1.4327304
2021-01-21 14:56:39,598.3,13.33,121.5,29.51,7.88,53.9151578275028,"BR-MW",2070,1.4327304
2021-01-21 14:56:40,598.3,13.33,121.5,29.53,7.88,53.9500066602983,"BR-MW",2070,1.4327304
2021-01-21 14:56:41,598.3,13.33,121.5,29.56,7.88,54.0022778619153,"BR-MW",2070,1.4327304
2021-01-21 14:56:42,598.2,13.33,121.5,30.2,7.88,55.1168162110177,"BR-MW",2070,1.4327304
2021-01-21 14:56:43,598.2,13.33,121.5,30.76,7.88,56.0911402362608,"BR-MW",2070,1.4327304
2021-01-21 14:56:44,598.2,13.34,121.5,29.02,7.88,53.0610181029463,"BR-MW",2070,1.4327304
2021-01-21 14:56:45,598.2,13.34,121.4,29.53,7.88,53.9500066602983,"BR-MW",2070,1.4327304
2021-01-21 14:56:46,598.2,13.34,121.4,30,7.88,54.7686414801586,"BR-MW",2070,1.4327304
2021-01-21 14:56:47,598.2,13.34,121.4,29.82,7.88,54.4551923926866,"BR-MW",2070,1.4327304
2021-01-21 14:56:48,598.3,13.34,121.4,29.78,7.88,54.3855251676715,"BR-MW",2070,1.4327304
2021-01-21 14:56:49,598.3,13.35,121.4,29.83,7.87,54.4726085230411,"BR-MW",2070,1.4327304
2021-01-21 14:56:50,598.3,13.35,121.4,29.87,7.87,54.5422703437063,"BR-MW",2070,1.4327304
2021-01-21 14:56:51,598.3,13.35,121.4,29.83,7.87,54.4726085230411,"BR-MW",2070,1.4327304
2021-01-21 14:56:52,598.3,13.35,121.4,29.72,7.87,54.2810162089041,"BR-MW",2070,1.4327304
2021-01-21 14:56:53,598.3,13.35,121.4,29.73,7.87,54.2984350461831,"BR-MW",2070,1.4327304
2021-01-21 14:56:54,598.3,13.35,121.4,29.68,7.87,54.2113381466696,"BR-MW",2070,1.4327304
2021-01-21 14:56:55,598.3,13.35,121.4,29.74,7.87,54.3158536123412,"BR-MW",2070,1.4327304
2021-01-21 14:56:56,598.3,13.35,121.4,29.78,7.87,54.3855251676715,"BR-MW",2070,1.4327304
2021-01-21 14:56:57,598.4,13.35,121.4,29.72,7.87,54.2810162089041,"BR-MW",2070,1.4327304
2021-01-21 14:56:58,598.3,13.35,121.4,29.69,7.87,54.2287580693872,"BR-MW",2070,1.4327304
2021-01-21 14:56:59,598.3,13.35,121.4,29.7,7.87,54.2461777206017,"BR-MW",2070,1.4327304
2021-01-21 14:57:00,598.3,13.35,121.4,29.7,7.87,54.2461777206017,"BR-MW",2070,1.4327304
2021-01-21 14:57:01,598.3,13.35,121.5,29.76,7.87,54.3506899316762,"BR-MW",2070,1.4327304
2021-01-21 14:57:02,598.3,13.35,121.5,29.78,7.87,54.3855251676715,"BR-MW",2070,1.4327304
2021-01-21 14:57:03,598.3,13.35,121.5,29.84,7.87,54.4900243832257,"BR-MW",2070,1.4327304
2021-01-21 14:57:04,598.4,13.35,121.5,29.84,7.87,54.4900243832257,"BR-MW",2070,1.4327304
2021-01-21 14:57:05,598.4,13.35,121.5,29.85,7.87,54.507439973335,"BR-MW",2070,1.4327304
2021-01-21 14:57:06,598.4,13.35,121.5,29.91,7.87,54.6119278477065,"BR-MW",2070,1.4327304
2021-01-21 14:57:07,598.4,13.35,121.5,29.93,7.87,54.6467549828454,"BR-MW",2070,1.4327304
2021-01-21 14:57:08,598.4,13.35,121.5,29.96,7.87,54.6989936665965,"BR-MW",2070,1.4327304
2021-01-21 14:57:09,598.4,13.35,121.5,29.99,7.87,54.751229929855,"BR-MW",2070,1.4327304
2021-01-21 14:57:10,598.4,13.35,121.5,29.99,7.87,54.751229929855,"BR-MW",2070,1.4327304
2021-01-21 14:57:11,598.4,13.35,121.5,29.96,7.87,54.6989936665965,"BR-MW",2070,1.4327304
2021-01-21 14:57:12,598.5,13.35,121.5,30.02,7.88,54.8034637751542,"BR-MW",2070,1.4327304
2021-01-21 14:57:13,598.5,13.35,121.5,30.04,7.88,54.838284996625,"BR-MW",2070,1.4327304
2021-01-21 14:57:14,598.5,13.35,121.5,30.06,7.88,54.8731051453187,"BR-MW",2070,1.4327304
2021-01-21 14:57:15,598.5,13.35,121.5,30.05,7.88,54.8556952050223,"BR-MW",2070,1.4327304
2021-01-21 14:57:16,598.5,13.35,121.5,29.97,7.88,54.7164060231677,"BR-MW",2070,1.4327304
2021-01-21 14:57:17,598.5,13.35,121.5,29.93,7.88,54.6467549828454,"BR-MW",2070,1.4327304
2021-01-21 14:57:18,598.5,13.35,121.5,29.83,7.88,54.4726085230411,"BR-MW",2070,1.4327304
2021-01-21 14:57:19,598.5,13.35,121.5,29.85,7.88,54.507439973335,"BR-MW",2070,1.4327304
2021-01-21 14:57:20,598.5,13.35,121.5,29.82,7.88,54.4551923926866,"BR-MW",2070,1.4327304
2021-01-21 14:57:21,598.5,13.35,121.5,29.78,7.88,54.3855251676715,"BR-MW",2070,1.4327304
2021-01-21 14:57:22,598.5,13.35,121.5,29.79,7.88,54.4029423796546,"BR-MW",2070,1.4327304
2021-01-21 14:57:23,598.6,13.35,121.5,29.7,7.88,54.2461777206017,"BR-MW",2070,1.4327304
2021-01-21 14:57:24,598.6,13.35,121.5,29.68,7.88,54.2113381466696,"BR-MW",2070,1.4327304
2021-01-21 14:57:25,598.6,13.35,121.4,29.66,7.88,54.1764974863423,"BR-MW",2070,1.4327304
2021-01-21 14:57:26,598.6,13.35,121.4,29.6,7.88,54.0719689793197,"BR-MW",2070,1.4327304
2021-01-21 14:57:27,598.7,13.35,121.4,29.55,7.88,53.9848544009242,"BR-MW",2070,1.4327304
2021-01-21 14:57:28,598.7,13.35,121.4,29.55,7.88,53.9848544009242,"BR-MW",2070,1.4327304
2021-01-21 14:57:29,598.7,13.35,121.4,29.52,7.88,53.9325823804701,"BR-MW",2070,1.4327304
2021-01-21 14:57:30,598.7,13.35,121.4,29.55,7.88,53.9848544009242,"BR-MW",2070,1.4327304
2021-01-21 14:57:31,598.8,13.35,121.4,29.56,7.88,54.0022778619153,"BR-MW",2070,1.4327304
2021-01-21 14:57:32,598.8,13.35,121.4,29.63,7.88,54.1242344571836,"BR-MW",2070,1.4327304
2021-01-21 14:57:33,598.8,13.35,121.4,29.63,7.88,54.1242344571836,"BR-MW",2070,1.4327304
2021-01-21 14:57:34,598.8,13.34,121.4,29.59,7.88,54.0545466087597,"BR-MW",2070,1.4327304
2021-01-21 14:57:35,598.8,13.34,121.4,29.65,7.88,54.1590767485411,"BR-MW",2070,1.4327304
2021-01-21 14:57:36,598.7,13.34,121.4,29.61,7.88,54.0893910775129,"BR-MW",2070,1.4327304
2021-01-21 14:57:37,598.7,13.34,121.4,29.6,7.88,54.0719689793197,"BR-MW",2070,1.4327304
2021-01-21 14:57:38,598.7,13.34,121.4,29.65,7.88,54.1590767485411,"BR-MW",2070,1.4327304
2021-01-21 14:57:39,598.7,13.34,121.4,29.72,7.88,54.2810162089041,"BR-MW",2070,1.4327304
2021-01-21 14:57:40,598.7,13.34,121.4,29.78,7.88,54.3855251676715,"BR-MW",2070,1.4327304
2021-01-21 14:57:41,598.7,13.34,121.4,29.78,7.88,54.3855251676715,"BR-MW",2070,1.4327304
2021-01-21 14:57:42,598.7,13.34,121.4,29.83,7.88,54.4726085230411,"BR-MW",2070,1.4327304
2021-01-21 14:57:43,598.7,13.34,121.4,29.73,7.88,54.2984350461831,"BR-MW",2070,1.4327304
2021-01-21 14:57:44,598.7,13.34,121.4,29.76,7.88,54.3506899316762,"BR-MW",2070,1.4327304
2021-01-21 14:57:45,598.7,13.34,121.3,29.72,7.88,54.2810162089041,"BR-MW",2070,1.4327304
2021-01-21 14:57:46,598.7,13.34,121.3,29.73,7.88,54.2984350461831,"BR-MW",2070,1.4327304
2021-01-21 14:57:47,598.7,13.34,121.3,29.65,7.88,54.1590767485411,"BR-MW",2070,1.4327304
