,Na - mg/l,Mg - mg/l,Al - mg/l,Si2 - mg/l,P - mg/l,S - mg/l,K - mg/l,Mn - mg/l,Fe - mg/l,Pb - mg/l,SSC(15s) - mg/l,Q - m3/s,V - m/s,Gain Size,Campaign,Date
91,2.1228797906286716,1.4740057743725912,-1.8444747181930783,0.4325456635567712,-0.9061587201473771,1.7158564616190732,1.0887910367926543,-1.7973788581841335,-1.8565015416946857,-3.8473021347319647,1.238285030902079,2.9731278535996988,-0.0298677666353449,-1.887962700025556,EM-LW,2020-09-24 12:13:15
92,2.082222431684236,1.4330516446904493,-1.8748785412718354,0.37911340776166796,-0.9637303919982079,1.6511464073876236,1.0342421292820059,-1.825494919708579,-1.9190329909256538,-3.7910504858669367,1.2005711883924317,2.9731278535996988,-0.0298677666353449,-1.887962700025556,EM-LW,2020-09-24 12:13:45
93,1.7915503326795634,1.1145939903769024,-2.18897203115019,0.003344978895480501,-1.255315239116174,1.3799301055668864,0.7163522405814232,-2.145778612387146,-2.225934531430553,-4.065857093588401,1.1971213905038867,2.9731278535996988,-0.0298677666353449,-1.887962700025556,EM-LW,2020-09-24 12:14:00
94,1.8953773332436785,1.2253917265168166,-2.120641802338783,0.1695056778695748,-1.145008767024959,1.4798384201120365,0.8215466296844284,-2.0326408945406467,-2.113398865261112,-4.038586329347484,1.2185797476979043,2.9731278535996988,-0.0298677666353449,-1.887962700025556,EM-LW,2020-09-24 12:14:15
95,2.037586131984439,1.3874120589772774,-1.9396832079326949,0.38782234760699863,-0.9963582067332764,1.6192197231421315,0.9931762426569519,-1.859804639594872,-1.951106535940932,-3.894723429701941,1.2109632610534071,2.9731278535996988,-0.0298677666353449,-1.887962700025556,EM-LW,2020-09-24 12:14:30
96,2.1011971021450626,1.4389410532511362,-1.908025770507375,0.4042250884540224,-0.9457362095889601,1.6818851170392193,1.0615040658346067,-1.796441339665019,-1.9040263419543715,-3.88194562855845,1.2443106247719564,2.9731278535996988,-0.0298677666353449,-1.887962700025556,EM-LW,2020-09-24 12:14:45
97,2.0182978941779393,1.3559364650238284,-1.9753859175203603,0.24118863168713153,-1.0247208190937216,1.5916681268616992,0.9630341061036616,-1.8761929542226967,-1.9872128839626204,-3.8904343640154773,1.2141278528070987,2.9731278535996988,-0.0298677666353449,-1.887962700025556,EM-LW,2020-09-24 12:15:00
98,2.0750903180498987,1.4095534359079687,-1.9275643857828575,0.3505118145590743,-0.9695219043991453,1.6556010696512495,1.0278207720318442,-1.8255541318431034,-1.9414562582124106,-3.8078238053139435,1.2443199010317771,2.9731278535996988,-0.0298677666353449,-1.887962700025556,EM-LW,2020-09-24 12:15:15
99,1.7835190328146018,1.1069656764685596,-2.235320357520596,-0.1218338856302746,-1.2649037883212704,1.3817515018829554,0.7155277697456616,-2.139084814953492,-2.231870138119382,-3.9600480101373274,1.2463275892331025,2.9731278535996988,-0.0298677666353449,-1.887962700025556,EM-LW,2020-09-24 12:15:30
100,1.8386281867577672,1.1801278005128657,-2.050605277869759,0.07586341207963275,-1.1848970596651154,1.440220134925142,0.7868438086821835,-2.0647824893631324,-2.115542351785819,-3.9399354410733514,1.2107270434195812,2.9731278535996988,-0.0298677666353449,-1.887962700025556,EM-LW,2020-09-24 12:15:45
101,2.0807744749637505,1.4207282661901786,-1.9024857521714968,0.3868577583910155,-0.9547939098908982,1.6629374954683331,1.0361007237073234,-1.802529131617204,-1.8983975011166268,-3.728631886156296,1.237638058018599,2.9731278535996988,-0.0298677666353449,-1.887962700025556,EM-LW,2020-09-24 12:16:00
102,1.9586355017452552,1.2996753250819093,-2.0537304895724384,0.2531702029184763,-1.0834591795017288,1.5354395649644677,0.8974929981673622,-1.9331088018837141,-2.045060076146446,-4.039944469449174,1.201422241657352,2.9731278535996988,-0.0298677666353449,-1.887962700025556,EM-LW,2020-09-24 12:16:15
103,1.9005642340592412,1.2373576669397208,-2.1269989922466626,0.22260526139918857,-1.127889652736216,1.4947644968542442,0.8451617286626107,-1.9813469888732123,-2.130537422625908,-4.0372153279520875,1.183918032218738,2.9731278535996988,-0.0298677666353449,-1.887962700025556,EM-LW,2020-09-24 12:16:30
104,2.077803977065501,1.4140192672337533,-1.9055779731691262,0.2935625325454227,-0.9674953511156553,1.6510484944517616,1.031028517473452,-1.794678935632202,-1.905097150275658,-3.6052568600502357,1.204770111819052,2.9731278535996988,-0.0298677666353449,-1.887962700025556,EM-LW,2020-09-24 12:16:45
105,1.7672657144389057,1.0942074391927468,-2.2481102545447014,-0.12071230137573229,-1.265732151645223,1.3749144577154255,0.7069131998912842,-2.1468142682520552,-2.268941489996984,-4.057520712785102,1.2457467101932462,2.9731278535996988,-0.0298677666353449,-1.887962700025556,EM-LW,2020-09-24 12:17:00
106,1.5565221216303817,1.0591432386892183,-1.8007502321814661,0.5519423570597112,-1.1564520603604937,1.246784000893464,0.5799576203457535,-2.4414858148245484,-1.5418850917405809,-4.017936264519234,1.1304664373975548,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:07:00
107,1.26397653226387,0.7546974953863121,-2.0217718936165956,0.24092268626533012,-1.4350967020493446,0.9903111951655581,0.3219081422095991,-2.719572902897407,-1.8961388629537075,-4.378027051455751,1.1735857962445713,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:07:15
108,1.601894723430323,1.1144137794439364,-1.7235653451357373,0.6306081932698236,-1.1064625942848323,1.3045326826670418,0.6386243255935958,-2.3823237083815356,-1.5558978369450374,-4.062608287353385,1.1258697381394602,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:07:30
109,1.3262022788550527,0.822869537963893,-1.4171867495375006,0.31511781579707265,-1.332316436056423,1.035927943926147,0.38016153368258954,-2.532228330854615,-1.5332627217874981,-3.9478971082743928,1.1333419038260084,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:08:00
110,1.4301629848295263,0.9463785892044139,-1.9279966092609429,0.4601814301360472,-1.2661065269771838,1.1391774878201169,0.47769958237104254,-2.5307116840334976,-1.720842036328248,-4.148184277117443,1.1098882006623332,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:08:30
111,1.566271905336042,1.0806158328693496,-1.757605153928798,0.5974164988110295,-1.1312344013555637,1.277354215929753,0.6038086627072361,-2.392906074904637,-1.5114820443575732,-3.9316706183646613,1.0949761164180536,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:08:45
112,1.3735183883866806,0.8730265659812757,-0.9478139709722495,0.34760834595834655,-1.1902256042546113,1.0925516961799033,0.42771510026621545,-2.232133822556026,-1.1458133049315533,-3.29054467640697,1.1062122392900755,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:09:00
113,1.3325766902101992,0.8168277368340108,-0.3800777141513413,0.32430866757476723,-1.0424395435664993,1.0744121685776096,0.3983146629651239,-2.276164944398102,-1.0694735711770293,-3.2793542367028876,1.137817490123722,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:09:15
114,1.3062245491276938,0.7848162276021291,-1.5407727468780998,0.2960462621170072,-1.3585642425650333,1.0466275333506958,0.36775297074009883,-2.5741337618100637,-1.6745070051016762,-3.911520089749008,1.1227938912419666,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:09:30
115,1.2496633224484022,0.7405563666719459,-1.3532017881287575,0.22137635945162124,-1.379996040834983,0.9900723877903599,0.3194316801496114,-2.5601200782248568,-1.5000454658290228,-3.920311465048884,1.1019436366750976,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:09:45
116,1.6247889452242852,1.142959496048187,-1.7296570175242778,0.6787040594127156,-1.0741409232700538,1.3392749258520185,0.655976244395315,-2.3407314106847745,-1.5375455567715766,-4.027691170588098,1.1067616420209592,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:10:00
117,1.68597844641994,1.19553454832948,-1.6127470184492785,0.7447689942943408,-1.0068184828534485,1.4238534821112692,0.7128900298237397,-2.2763669101702084,-1.4850719667347723,-3.87919981425373,1.1135236145254648,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:10:15
118,1.5619979221602915,1.0729041239395964,-1.7717979093809224,0.6021396199551994,-1.14341296502424,1.2743456232401587,0.5836874268918976,-2.412894397483588,-1.631006916134592,-4.082005069099774,1.107985548403292,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:10:30
119,1.6093603939915901,1.1218034921755962,-1.2372553734055114,0.6493434094578611,-1.0537839119864418,1.3309029918237418,0.6296912864519422,-2.25865436751764,-1.3702976712188035,-3.720981117013889,1.1288587308849782,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:10:45
120,1.3406111250731196,0.8269084506968651,-0.4740245033618126,0.3338625896658463,-1.0939057529134155,1.0834041151863776,0.3937533669581485,-2.4080024087025422,-1.4296321453854715,-3.421330899224557,1.1394623636935184,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:11:00
121,1.3557998158275313,0.8541796006374902,-1.7434792967125983,0.3608698006094351,-1.3267010325179898,1.099506356356975,0.4026984888719638,-2.5703831560703057,-1.65497407993942,-3.9810185820470267,1.1137340923816637,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:11:15
122,1.4209948624264932,0.9291351270204253,-1.9633968852511983,0.45321243574222203,-1.2706724418802096,1.158110450362898,0.4622096036757029,-2.5638076518912127,-1.7744748810277544,-4.15903760234945,1.1176836497822573,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:11:30
123,1.5803269064625272,1.0898794226906843,-1.753345310765978,0.6000405440159571,-1.1278438838892217,1.301476558170938,0.5978496139826495,-2.4052656581424827,-1.5575615281895898,-3.974689808200433,1.1291949297488062,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:11:45
124,1.6093531878041147,1.1193760240570763,-1.2371017427419109,0.6322854404589734,-1.0570498680647908,1.3325227450632884,0.6305430552934452,-2.222176290894495,-1.2752288996594083,-3.4982867486551505,1.1449143118950493,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:12:00
125,1.2921347526405864,0.7805472588694828,-2.0141416564663284,0.28102629137334023,-1.4026570993333882,1.0566293572725007,0.34249354578012475,-2.6930799149454128,-1.7782657382890035,-4.275204860873397,1.1176581520436764,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:12:15
126,1.571951547628153,1.085924888803667,-1.794941383090728,0.6224047579356181,-1.1206369906278038,1.3179723674682384,0.5967807901652807,-2.4240680761109874,-1.5297674436042699,-3.9808554917181556,1.1245513850940485,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:12:30
127,1.5175223270712739,1.0334723543414397,-1.5274672313297826,0.5446464220855866,-1.1593127021359315,1.25056066654004,0.5447681045209891,-2.388654674260142,-1.4791663530016261,-3.8110856106589988,1.1213948933419862,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:12:45
128,1.3484275407272104,0.8358647402589501,-1.8576788323714697,0.3485724290917841,-1.3463027278155943,1.1181598629012341,0.39186509362565536,-2.6589241077316257,-1.8004721671327395,-3.9771664186527165,1.170353216404258,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:13:00
129,1.3793225297930416,0.881267999422123,-1.0225587099318945,0.38013174316440795,-1.1900948698619123,1.1259357702225168,0.4123299703124031,-2.283342726947135,-1.249380154955883,-3.431692238861626,1.1173499228474866,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:13:15
130,1.2587969504415244,0.7459956068567601,-2.0169664345847815,0.2538056146757881,-1.4267235622344512,1.0290031129271786,0.31570543903919035,-2.7148666961865713,-1.9376812907965644,-4.318928994181008,1.111865950580285,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:13:30
131,1.612287656200726,1.1353336097246398,-1.2760770852807768,0.6508987193184719,-1.0547685015944808,1.348665486187597,0.6130166742332254,-2.265519966053732,-1.2485673921176579,-3.6099859146244366,1.1167344185240455,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:14:00
132,1.6226781581804879,1.1384079874428767,-1.7363201299929991,0.6646921729609805,-1.0770624317742747,1.3782999234195588,0.6311182615574694,-2.3727158558161174,-1.5240841366434768,-3.825309390634564,1.1148088847381632,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:14:15
133,1.6460119148286967,1.164515729099618,-1.595686909170918,0.6756285598412421,-1.0607560245547225,1.382022790541432,0.6458228139973577,-2.3183702133399087,-1.5300778298918611,-3.8292900980902447,1.115986481744893,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:14:45
134,1.3321948683564844,0.8216401559123587,-1.8303500425629002,0.34399021254582596,-1.3545250058833505,1.1178509513639179,0.37035995538726707,-2.6573775073697004,-1.8258641703422314,-4.108614326615911,1.1134928474059476,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:15:00
135,1.3928594558930583,0.8955106711402702,-1.902283454495297,0.4053847949882109,-1.2982790799911104,1.1659781159423093,0.4281307680354607,-2.594475464671239,-1.8197992926485473,-4.037124724281398,1.155569637674464,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:15:15
136,1.2935821982401348,0.7804218506603479,-1.5529842896477002,0.280141331324436,-1.3533287979186164,1.0740269247531584,0.33641496738816384,-2.585589767215628,-1.6465455285878288,-4.026988012218025,1.1100964371808264,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:15:30
137,1.614368238618729,1.1267776365137998,-1.7642041955993257,0.6463653520123488,-1.084948116868689,1.3773688246787101,0.615726571212724,-2.3956247483143107,-1.6249586971343222,-3.845221790747418,1.0944836608740238,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:15:45
138,1.4784740416281819,0.973711721101708,-1.9051669156700806,0.4886718969409113,-1.223844075722682,1.2534949811942606,0.5023639733464688,-2.534673585216781,-1.7552167200900899,-3.9731838661731946,1.0844980419274317,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:16:00
139,1.562114272145466,1.0792272571105894,-1.610318454237821,0.6078662941312629,-1.1207484809562585,1.3271553435795724,0.5612480572308186,-2.399828535516295,-1.5755300938051908,-3.847989270735918,1.1185123739272331,3.130333768495006,0.13191490352172688,-1.8910154286311462,KAA-MW,2021-01-21 11:16:15
141,2.031069110544326,1.295183645948848,-1.6944016837492117,0.7947852260844899,-0.9396593293962351,1.404303198665621,0.8880032130748018,-2.1000068716054225,-1.3524022357699097,-4.031852573105062,1.7473383264957016,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 14:57:30
142,2.063465087852214,1.3315448612315834,-1.6642496307704748,0.8335159751172175,-0.9087906204315884,1.434095192460537,0.9219248504654958,-2.061923756736442,-1.3214172532727613,-3.9630092143258104,1.7265033178129638,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 14:57:45
143,1.798669553345438,1.0510909810684208,-1.8792115378729315,0.5205606640585635,-1.1797173789855728,1.1778980240876642,0.6829169387267685,-2.3304161793855034,-1.5383390042414564,-4.263909564017495,1.7346927315949536,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 14:58:15
144,1.7329690988679665,0.9838747757878934,-1.6814596020240287,0.43085628967811096,-1.2377487169607375,1.103082622275378,0.6132500286462388,-2.32620181630565,-1.5419139838069826,-4.206675139340113,1.7428318713115805,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 14:58:30
145,1.7556904045570005,1.0094375527244102,-1.9061747328826837,0.4720951976728882,-1.2297688214873042,1.1303523423902582,0.6447035400402032,-2.342435772800635,-1.6081371433211613,-4.319859192072828,1.7194897541263567,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 14:58:45
146,1.7748773824489776,1.0411619993187728,-1.8250056638701682,0.5061229592152936,-1.2044418380125625,1.146728146217159,0.6689509235288448,-2.3006464277043843,-1.520665848361746,-4.188351002818955,1.7395274958475027,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 14:59:00
147,1.7913648454823576,1.0462423844630375,-1.863712239974736,0.5094342508579709,-1.1830201613707034,1.1692040091669493,0.6689092613138227,-2.326193395923347,-1.560358430355106,-4.249229749765109,1.72175910400002,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 14:59:15
148,1.7911178267386962,1.0412184878748905,-1.8880269023621403,0.504442951482567,-1.1883706962371385,1.1685087912373695,0.6641732411524861,-2.3385747406070596,-1.5771630938999894,-4.226383175015502,1.7243206891447247,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 14:59:30
149,1.742946475389245,0.9935014833013671,-1.8418774715220438,0.45285602721552387,-1.2318794782627223,1.1234657729943434,0.6099770725634897,-2.3883981030828836,-1.571047069773787,-4.238991463827881,1.7370351650367704,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 14:59:45
150,1.7596761112364772,1.0105722307446439,-1.862060115132314,0.46813203938359893,-1.214051886101406,1.1421499260881314,0.6351343649913241,-2.36466235391252,-1.573569792868596,-4.267474347279008,1.7466799470324477,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:00:00
151,1.9444569437829788,1.2117503767640516,-1.8021502982815931,0.6465301501586788,-1.0701739574870153,1.2713604293053278,0.7445411968464969,-2.1790416307280323,-1.4134806005537541,-4.106720095029556,1.7497432161593707,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:00:15
152,1.686371776764401,0.9360173931669369,-1.8837143058033419,0.39616344166695955,-1.277308237487866,1.080642574276579,0.564728819885524,-2.437929109721115,-1.620007181719193,-4.177073614193066,1.729728870097712,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:00:30
153,2.0494552896981473,1.3277779890031605,-1.6066885421564145,0.8295162794775433,-0.925295206761562,1.4099138970100837,0.9041295801415252,-2.0325145110377387,-1.3232216022433172,-3.950136064841166,1.7255128837403928,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:00:45
154,2.097810426581293,1.3830844777784215,-1.2087587072192654,0.8893471257085084,-0.8454731669693527,1.4681395678661524,0.9588331188492019,-1.9038588803170509,-1.120767296437793,-3.669936226351228,1.738603381923188,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:01:00
155,1.6848714791856434,0.931794202088289,-1.9127115821229337,0.39824417753099356,-1.2811307767109463,1.0733112612320415,0.5530292960586273,-2.4384250562508627,-1.6391575184212868,-4.261565088817084,1.7301924203781869,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:01:15
156,1.7186430587696915,0.9661950993220227,-0.5909479212486748,0.4335970711336734,-1.0307875202833134,1.1242075855165923,0.5923537131135331,-2.2574666326418225,-1.2670675442670434,-3.7355585972336836,1.7129152235663236,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:01:30
157,1.739946578785567,0.9816196266893735,-1.9444821800426841,0.4493736881165258,-1.2326850724435796,1.1324008712181184,0.6196095275499852,-2.3952565140316557,-1.501149444317778,-4.2898090734957375,1.729816336935158,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:01:45
158,1.7747298535278324,1.0165468450125372,-1.7890532818285176,0.5027994818628873,-1.1723028443485688,1.1935080635995048,0.6587519097942652,-2.3521646155372173,-1.5773822698514972,-4.141348403158979,1.7329312836406545,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:02:00
159,1.8072373269817064,1.0606135220146893,-1.9203878555983949,0.551803934732907,-1.1593296043240502,1.2163959026032756,0.7025129173108121,-2.2932031160370996,-1.6078936969582882,-4.222198533687059,1.7259384146138954,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:02:15
160,1.761547346514181,1.0241930134945405,-1.913919089813337,0.5192947868631829,-1.193513180461682,1.1646921781686754,0.6583577851994562,-2.315797710341362,-1.577131084815701,-4.2759633942240605,1.7333831952816574,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:02:30
161,1.8521513550104758,1.117735067726669,-1.8304613841262725,0.6226682575150608,-1.1017766467975723,1.2570271703373086,0.7387275258297722,-2.2319025813399085,-1.5211485033805483,-4.119257889330234,1.7222483693204274,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:02:45
162,1.8473219133525214,1.1028893200710281,-1.6088744726848776,0.6015052964905787,-1.078824272097596,1.2587943702752338,0.7231327527453609,-2.2459450024836465,-1.4760519284795248,-3.72023299727136,1.7333933968546782,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:03:00
163,1.6513280125681808,0.9001784404744705,-1.7990780997017706,0.363274217900522,-1.3018772125412177,1.0497996427029634,0.5371654526029725,-2.4535850503375225,-1.5912481489042232,-4.241380431672133,1.7478249782429132,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:03:15
164,1.7755275555949455,1.0213423956305605,-1.8889910663160283,0.5029728038629887,-1.1820765227886634,1.1898873510273267,0.6642278969857982,-2.3520984980200588,-1.6060619856971676,-4.064615704280721,1.7434414575876758,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:03:30
165,1.6435889844739007,0.8978167443716062,-1.9630861472843402,0.35426123933917414,-1.3151640382409377,1.0472959058131026,0.5364656754430739,-2.4641305109881144,-1.5904800689658964,-4.216638662894218,1.7354229179022078,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:03:45
166,1.7360290804695584,0.9865372094221867,-1.95110090533097,0.4525157133697929,-1.2282173693523342,1.1446938487535894,0.621349857030275,-2.361914179288556,-1.6509765461511938,-4.170976157428134,1.7511690246697906,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:04:00
167,1.7096263917325343,0.9692442958300254,-1.794437438064768,0.4518474048085543,-1.2443157817053792,1.1125231852809123,0.6001116314101227,-2.3777948494807437,-1.6377438744569321,-4.188003289888508,1.7320478756266713,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:04:15
168,1.7474558710803787,1.006217436141781,-1.9585648338384734,0.4927004434537827,-1.2096385989188307,1.1584521254483424,0.636837750714721,-2.3353919012047077,-1.6541205464265831,-4.140291721500385,1.7341765609826316,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:04:30
169,1.7376512972160527,1.0003157111147731,-1.9442411594315177,0.5095161544160077,-1.2168329937108846,1.1472651241566862,0.6331470508734865,-2.332115531188711,-1.628596934861562,-4.088236161135038,1.73449904257599,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:04:45
170,1.7622696591516513,1.0128736849371094,-1.971023358793693,0.5030435009915425,-1.200673130762316,1.1772775387878724,0.645429150798721,-2.3377700736540037,-1.6191560941609624,-4.256153254748907,1.7207037122955966,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:05:15
171,1.6661589388967861,0.9192968320676465,-1.40695398700786,0.38752866037247147,-1.221041823309856,1.0839460087464654,0.5559086178509027,-2.3359416225467604,-1.5397435817128644,-4.025367610433975,1.7272973584191886,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:05:30
172,1.6696057688461143,0.9280261711478479,-1.9315255526754154,0.3991179772937298,-1.2887223333804585,1.0787486760597425,0.5683984295856489,-2.4023597632601117,-1.6918556853093643,-4.305472568675129,1.716460964000792,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:05:45
173,1.767392684792078,1.0300174143887135,-1.093996701895539,0.5087560001553617,-1.0826155225492857,1.1956481549092495,0.667722891062219,-2.1593956850660687,-1.0894860749512956,-3.741523991612228,1.7293987926841536,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:06:00
174,1.6339144737480282,0.8822058527362959,-2.052334038649713,0.36319085663048273,-1.3079740854333703,1.059861101774963,0.5174643025735077,-2.48909991266292,-1.7602246379963375,-4.352165099994726,1.7292861323792028,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:06:15
175,1.662206459275691,0.9303029237286277,-2.030390345081691,0.40528309407828783,-1.2981700047009588,1.0697052519155925,0.5591055941355039,-2.3894022653741662,-1.6447751719724022,-4.313691916827464,1.7400732563066543,3.315970345456918,0.15616447594669935,-1.919602263262331,BR-MW,2021-01-21 15:06:30
176,1.7110436516932368,0.9949537721288871,-1.8300587539767106,0.45011480477936183,-1.2490497506139422,1.1853488224542597,0.6130928157479926,-2.333863002206676,-1.6393946715189427,-4.164689510518192,1.5558915317193611,3.3654879848909,0.10442291839031868,-1.8960099485549016,EM-MW,2021-01-22 13:12:00
177,1.9708015392576805,1.2683653029543578,-1.6188915939329747,0.7705105641676011,-0.9713328410336899,1.4570312688775442,0.8671374185732968,-2.0631643724596493,-1.3964310701619354,-3.9060376956589544,1.565614219549467,3.3654879848909,0.10442291839031868,-1.8960099485549016,EM-MW,2021-01-22 13:12:15
178,1.8389196891338488,1.1296770236182951,-1.533938280876613,0.5980278663396354,-1.1013668434804953,1.3182933822404819,0.7399768175591641,-2.1702401287683286,-1.4685335781729403,-3.9625163861300687,1.5296262654083783,3.3654879848909,0.10442291839031868,-1.8960099485549016,EM-MW,2021-01-22 13:12:30
179,1.9500858554089078,1.2628803662665011,-0.897441754392854,0.7519881055963016,-0.9121115871980819,1.4590110986080356,0.8547877550494845,-1.9566622829106242,-1.0961359204733208,-3.4435857636055993,1.5539629059476445,3.3654879848909,0.10442291839031868,-1.8960099485549016,EM-MW,2021-01-22 13:12:45
180,1.9789352386210624,1.2879616663573161,-1.5838532970527406,0.7934534901045449,-0.9541495424140392,1.4758666999978816,0.8836791536664079,-2.0406751724679437,-1.390204973327104,-3.881586448535455,1.5408817745748769,3.3654879848909,0.10442291839031868,-1.8960099485549016,EM-MW,2021-01-22 13:13:00
181,1.9731321011175653,1.2610880301939074,-1.2541940099816327,0.7617480059074773,-0.9492416317147392,1.4547945569561174,0.8707894396373317,-1.9886707185260186,-1.219311380733971,-3.733680324065974,1.5414830149695233,3.3654879848909,0.10442291839031868,-1.8960099485549016,EM-MW,2021-01-22 13:13:15
182,1.9196262111929507,1.209800391638503,-1.6602527182998537,0.6910571464486788,-1.035708431141219,1.3929565473634768,0.8254530899932476,-2.1115520234023197,-1.445458444831089,-3.9703530019361604,1.5610846677622785,3.3654879848909,0.10442291839031868,-1.8960099485549016,EM-MW,2021-01-22 13:13:30
183,1.958316135717372,1.258570499905087,-0.8173476218594868,0.7400983798180552,-0.8945769737638892,1.4420264249462997,0.8551803274986413,-1.8819857034727503,-0.9616887570970685,-3.4683635584326673,1.5607232505637842,3.3654879848909,0.10442291839031868,-1.8960099485549016,EM-MW,2021-01-22 13:13:45
